true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h3__ACC,h3__BLCA,h3__BRCA,h3__CESC,h3__COAD,h3__DLBC,h3__GBMLGG,h3__HNSC,h3__KIPAN,h3__KIRC,h3__LAML,h3__LGG,h3__LIHC,h3__LUAD,h3__LUSC,h3__OV,h3__PAAD,h3__PCPG,h3__PRAD,h3__SARC,h3__SKCM,h3__STES,h3__TGCT,h3__THCA,h3__THYM,h3__UCEC
GBMLGG,0.017041204,0.01409047,0.016451584,0.012522821,0.006585175,0.018871035,0.017210249,0.015806822,0.30350885,0.06631598,2.470499e-05,0.005703344,0.14778613,0.025489468,0.005706122,0.011807655,0.006782722,1.1434217e-05,0.009134181,0.026297284,0.026720786,0.023627687,0.21363348,0.00020024645,3.767014e-05,0.00863297,0.015399176,0.011630708,0.012711702,0.010422203,0.0048433295,0.01724416,0.013667332,0.012858756,0.32581988,0.06159227,1.3078534e-05,0.0040044277,0.15473771,0.022370514,0.004193692,0.008995398,0.005166768,5.552996e-06,0.006773979,0.02347112,0.02411668,0.020362508,0.2326145,0.00011333624,2.0322917e-05,0.006850877
KIRC,0.00022645477,0.0006740935,0.004429908,0.0047542886,0.00010843448,0.0025245184,0.0011427945,0.0018548599,0.19587712,0.74545884,1.24575445e-05,0.0010745766,0.0058670496,0.0029398364,0.00021085102,0.0009292203,0.000298668,0.00031327372,0.009674188,0.005800288,0.0005453523,0.0009908568,0.012237682,0.00022313977,0.00074465043,0.0010865757,5.2780546e-05,0.00018306967,0.0014161685,0.0018897505,2.0805364e-05,0.000944067,0.00031172798,0.0005792938,0.14388676,0.83359206,1.8868824e-06,0.0003110102,0.002363044,0.0010335896,4.5516193e-05,0.00024400705,7.2230505e-05,7.43177e-05,0.0039633997,0.0023201972,0.00014201406,0.00026901736,0.005703561,4.4640055e-05,0.00020059315,0.00033451608
GBMLGG,0.0006040146,0.013771218,0.046461895,0.0044739023,0.051492423,0.0063346876,0.049645834,0.07246475,0.00024052251,0.00019709863,1.8314357e-05,0.014400357,0.013628185,0.010832595,0.026391307,0.031100461,0.023225306,1.2894298e-05,0.0016386283,0.027692601,0.0015574052,0.37126204,0.0011350977,5.9309397e-05,0.0006750876,0.23068398,0.00036420446,0.010573066,0.037792087,0.0030741272,0.04480286,0.004671941,0.04061603,0.064204216,0.00012613017,0.00010298922,8.51227e-06,0.010811875,0.01008853,0.007970946,0.021030914,0.025424333,0.018552275,5.8472006e-06,0.001017175,0.022010392,0.0010322668,0.42502028,0.0006944179,2.866491e-05,0.00039926675,0.24957664
BLCA,0.0447361,0.26283905,0.14239727,0.18868957,0.0053317877,0.017610759,0.01538772,0.028897949,0.047575366,0.023019603,1.4091537e-05,0.0022528167,0.037851132,0.03483201,0.0037813976,0.0062638195,0.0035728859,4.800094e-05,0.0044684983,0.0168571,0.043211438,0.021526264,0.036583975,0.00012586602,0.0022438143,0.0098816855,0.039438047,0.34848064,0.12958117,0.21642774,0.0028996926,0.01368388,0.009183585,0.02081874,0.036653668,0.015646892,3.1637358e-06,0.0010732964,0.03055412,0.027052999,0.0019529929,0.0034962024,0.0018655787,1.3394774e-05,0.0022363432,0.011172959,0.036630828,0.014737565,0.02896213,3.6730056e-05,0.0011088697,0.006288776
LUAD,0.0009232404,0.0052596503,0.1070192,0.06413867,0.024691986,0.0141431,0.14934452,0.032449763,0.040579215,0.022157526,0.0015502676,0.0299649,0.018775314,0.031150151,0.019861598,0.025134636,0.082587816,0.008617327,0.023818625,0.13449727,0.013280458,0.062433816,0.014299794,0.011497477,0.018743496,0.04308015,0.00064564345,0.004101113,0.10719216,0.06700465,0.022347957,0.012027722,0.15993291,0.031136677,0.03713309,0.019222308,0.0010757479,0.026991453,0.015901372,0.029576343,0.017571228,0.022429444,0.08995491,0.0066690175,0.020580122,0.14562315,0.01177221,0.068362415,0.0118834255,0.008934755,0.015979486,0.045950696
STES,0.0011033986,0.08643122,0.13008234,0.09065605,0.014141806,0.009853602,0.005541961,0.1417824,0.022049753,0.02077386,9.345728e-06,0.0010831729,0.074925855,0.03102119,0.09138198,0.014353853,0.011076143,3.9937268e-06,0.10259766,0.0331883,0.041898005,0.04287606,0.004998491,0.0005258218,0.0001619192,0.027481735,0.00079906266,0.091526225,0.1287525,0.093846254,0.011941094,0.008343724,0.004050183,0.1558389,0.018205104,0.017185647,4.7258527e-06,0.0007349975,0.07666719,0.028702728,0.09514787,0.011691552,0.0092064915,1.9158845e-06,0.108301274,0.029638344,0.03988436,0.040120393,0.0039806697,0.000337814,9.875622e-05,0.024992215
STES,0.00010766466,6.111797e-05,0.016659841,0.013122419,0.00013721113,0.00027141994,0.002093929,0.00014345211,0.0038758714,0.0050239265,0.14363983,0.006842928,8.1716134e-05,6.113291e-05,0.0024521593,0.001942732,0.005047412,0.06046779,0.05319691,0.03136149,0.00019691359,1.752383e-05,0.0002463647,0.10723343,0.54501057,0.0007042328,2.8239163e-05,1.43964e-05,0.009427599,0.007160471,3.7448342e-05,8.4978165e-05,0.0008486746,3.9968727e-05,0.001730558,0.0023479604,0.11952326,0.0034177594,2.0475052e-05,1.46201e-05,0.0010299537,0.00077045546,0.00240357,0.042420313,0.036041215,0.019551054,5.759521e-05,3.5546132e-06,7.507564e-05,0.083240636,0.66946304,0.00024716504
OV,0.0009960891,0.0014097971,0.06613345,0.01021151,0.03438755,0.0012945276,0.028666344,0.038479548,0.023005327,0.015525876,0.001952622,0.006538276,0.017460227,0.007937817,0.02594682,0.41474077,0.11239769,0.0032008172,0.02008969,0.11166446,0.0018693835,0.020159954,0.004194591,0.0018056913,0.0048628794,0.025068317,0.00064197235,0.0009258655,0.0566956,0.008218644,0.03104712,0.00082576054,0.023677122,0.03383356,0.017907487,0.011666831,0.0012668289,0.0047611273,0.013903157,0.006012491,0.02251751,0.4840626,0.111868896,0.0021528157,0.01560855,0.10554489,0.0012404369,0.016207239,0.00290085,0.001114942,0.003433512,0.021964166
STES,0.00013105408,0.0027055244,0.021905432,0.022344597,0.010118003,0.001258791,0.09329796,0.031522017,0.0025882318,0.0040158336,2.7154967e-06,0.013401544,0.023505356,0.010446227,0.0050777276,0.0077972235,0.05250182,5.124436e-05,0.0016188911,0.015420901,0.0065757167,0.048641022,0.0015150094,0.00027896723,0.00026396118,0.6230143,3.2226828e-05,0.0010478229,0.010808539,0.01197919,0.004526229,0.0004253807,0.06057561,0.017921876,0.0008358693,0.001425508,3.9861203e-07,0.006278571,0.012725334,0.004933495,0.0020934192,0.0032177204,0.03485661,1.0433049e-05,0.00050324836,0.007498975,0.0030445193,0.03262972,0.0004973363,6.786973e-05,7.0469614e-05,0.7819936
PCPG,0.00037098554,0.0024031426,0.10349314,0.022404207,0.006886151,0.009030411,0.019696753,0.0010918558,0.011867398,0.012382704,0.10368104,0.009494169,0.005973051,0.0026646666,0.0019077358,0.027542736,0.028333496,0.08185916,0.11728551,0.1766551,0.002461217,0.0026385179,0.009563035,0.1369372,0.095842175,0.007534439,0.00014126832,0.0012498178,0.1065846,0.017191682,0.0046584676,0.00618253,0.015093803,0.00045748192,0.0069593787,0.008145368,0.107987165,0.005797123,0.00361037,0.0014216197,0.0010159808,0.023450362,0.024039248,0.079662286,0.12208627,0.20459902,0.001475763,0.0015384386,0.006313998,0.14578997,0.09903345,0.0055145402
BRCA,0.01311886,0.001981319,0.010837174,0.06337518,0.0013854703,0.036714528,0.015534353,0.0030770572,0.08388116,0.11719268,0.0097093,0.008419732,0.050082847,0.012711477,0.004185928,0.049733527,0.020974508,0.03544521,0.1300429,0.11053329,0.005517795,0.004026777,0.17601746,0.018228155,0.012723648,0.0045496216,0.011548537,0.0014367596,0.008235807,0.06234636,0.00093429623,0.03640581,0.0126783345,0.0022138178,0.079988174,0.1192363,0.007762103,0.006547739,0.04825744,0.010769151,0.0031647426,0.04658618,0.019009467,0.033095956,0.13584219,0.11479769,0.004645569,0.003274387,0.20133609,0.015340133,0.010709214,0.003837755
THCA,0.0005679827,0.0020447397,0.005064426,0.0061218385,0.0143718235,0.00044335498,0.023850711,0.0010871639,0.0010864398,0.0016273235,0.0056972275,0.02703042,0.0028213053,0.0034912114,0.0004321115,0.003850328,0.0066258186,0.009553851,0.017313259,0.0053401585,0.039556824,0.0019862922,0.00080333854,0.80443084,0.0058400137,0.008961149,0.00012711447,0.0006174543,0.0014526969,0.0022283709,0.0060610436,0.00010052445,0.009729455,0.00025184717,0.0002415849,0.00040221005,0.0019154674,0.01204835,0.00080169446,0.0010840959,9.0946196e-05,0.0011217943,0.0023961903,0.0036771912,0.007382703,0.0017195898,0.0209167,0.000548182,0.00018481839,0.9187659,0.0020523402,0.004081733
GBMLGG,0.0024065988,0.0020210166,0.18048082,0.02044501,0.00073007966,0.0011052098,0.06545881,0.0023722367,0.0992184,0.1049512,0.019705663,0.018175999,0.008552016,0.0035825719,0.00057666283,0.019883297,0.0036245626,0.16999513,0.07454037,0.056680143,0.002460725,0.0019511069,0.015152528,0.009076993,0.011213248,0.10563957,0.0017831738,0.0014648094,0.18743324,0.018780354,0.0004702526,0.00075942243,0.061607197,0.001703511,0.0950294,0.10449323,0.016989807,0.01544706,0.006768274,0.0026476276,0.00038320548,0.017339503,0.002798772,0.18540056,0.071025394,0.052711483,0.001976414,0.0014380582,0.012676255,0.0070561604,0.009209748,0.1226071
THCA,4.8967646e-05,7.838374e-05,0.020057265,0.00804742,0.00018096024,0.0013830111,0.003351817,0.00024212616,0.004889735,0.005701549,0.17926472,0.0092315525,0.00012606512,0.00017592085,0.0052413787,0.0010579881,0.005494427,0.05840025,0.06312234,0.022235865,0.00029761967,0.0024969892,0.00041123203,0.10763096,0.50002944,0.0008020406,1.1634645e-05,1.9868234e-05,0.012188691,0.0043068333,5.249781e-05,0.0005480342,0.0014989295,7.3598174e-05,0.0023121,0.0028873072,0.16273677,0.005094881,3.4098935e-05,5.0059218e-05,0.0025479193,0.0004001141,0.0027314373,0.042090595,0.04669743,0.013990212,9.3917755e-05,0.001065834,0.00013664161,0.087560534,0.61058,0.00029004356
COAD,0.00090974354,0.0029348428,0.0059282403,0.0046958537,0.77710193,0.009448106,0.0076297307,0.017700586,0.001970171,0.0026460143,1.3800799e-05,0.003026967,0.043787852,0.007914311,0.0016655965,0.005999803,0.012004952,0.00013449465,0.006353947,0.014133753,0.005035591,0.050864197,0.003187228,0.00027996363,0.0010138601,0.013618465,0.00047032902,0.0016426359,0.003260749,0.0027846613,0.85202485,0.0063837687,0.004425913,0.01182187,0.0010237203,0.0013620426,5.250698e-06,0.0016507967,0.031675912,0.004978508,0.00088515365,0.0035351217,0.007896558,5.8127178e-05,0.0037383833,0.009161515,0.0029482988,0.03689122,0.0017501253,0.00012332277,0.00050348736,0.008997652
BRCA,0.00055569055,0.00057766755,0.29835886,0.02880374,0.00315401,0.0007700906,0.044259388,0.006457052,0.008016239,0.0064204982,0.014548266,0.017295863,0.0055811084,0.0033052887,0.0015445597,0.0017102144,0.0006576533,0.014559185,0.012406564,0.036868025,0.0056445063,0.0031052486,0.0003664664,0.00909913,0.0060310685,0.46990365,0.00031385018,0.0003213173,0.3078581,0.02247708,0.0019370873,0.00045352775,0.034563553,0.004379055,0.0052745775,0.0041707205,0.010564093,0.012824152,0.0036083052,0.0021171453,0.00092046696,0.0009947926,0.00036737055,0.010637049,0.0087049985,0.028912406,0.0039563184,0.0021070854,0.00019199877,0.0061943447,0.004046536,0.5221041
SKCM,5.905959e-06,0.00022805775,3.8672355e-05,0.00021677956,0.009844574,3.4703237e-06,9.9702e-06,0.0027712544,1.6299797e-06,1.2299153e-08,3.7829e-12,1.1031532e-06,1.3100212e-05,0.0018200204,0.0032302164,4.136959e-08,8.065803e-09,3.1608443e-13,1.9883668e-09,6.3802077e-07,0.98114085,0.00016670217,6.386888e-10,2.7190177e-11,3.4495976e-12,0.00050693506,2.2258102e-06,0.0001078035,1.5631475e-05,0.00010126739,0.005833874,1.3029365e-06,3.607495e-06,0.0014837516,5.11552e-07,2.9462965e-09,5.4874784e-13,3.5040065e-07,4.934861e-06,0.0009563831,0.0018089353,1.0661549e-08,1.973491e-09,1.3266628e-13,4.1918388e-10,1.923902e-07,0.9893648,7.132817e-05,1.2858616e-10,4.51615e-12,5.18222e-13,0.00024310799
GBMLGG,5.7689294e-06,4.1258656e-05,0.0006286929,1.9118845e-05,0.0006614387,6.971556e-05,0.32701236,0.000386213,8.942744e-06,4.458823e-06,0.003614433,0.6598829,0.00016973398,0.00033468645,4.0530864e-05,0.00027936234,0.00045052377,0.00011620063,0.00013643815,0.0050591487,8.504327e-05,0.00013258617,3.3910935e-06,4.250198e-05,0.00017499772,0.0006396444,2.2671109e-06,1.840957e-05,0.00033622014,7.906642e-06,0.000378453,3.261738e-05,0.29241353,0.00020299401,3.2976004e-06,1.5901162e-06,0.0022341856,0.6997702,8.252487e-05,0.00017592903,1.7768778e-05,0.00014476929,0.00024610537,5.4136293e-05,6.371824e-05,0.003238762,4.088642e-05,6.4768596e-05,1.2510321e-06,1.7735005e-05,8.661102e-05,0.00036332823
BRCA,0.0067349453,0.052339967,0.34497848,0.030659338,0.006127626,0.0028525062,0.026965331,0.097374745,0.021562658,0.019732704,0.0021118105,0.0022325155,0.032598864,0.03385032,0.002716643,0.09824866,0.085972235,0.0027913728,0.012387089,0.029931536,0.0014693753,0.04345201,0.017994521,0.0012840525,0.011275521,0.012355166,0.0042562927,0.049389426,0.42075762,0.025317347,0.003596495,0.0016182985,0.019505939,0.096234664,0.014246308,0.01369221,0.0010086525,0.0010805933,0.026365781,0.029778987,0.0014271478,0.10227919,0.08915414,0.0014238713,0.007916487,0.024008708,0.00066892034,0.03702071,0.012926776,0.0005363804,0.00735934,0.008429715
KIRC,0.001410483,0.0015557801,0.020678008,0.009921889,0.0016700717,0.0009149903,0.008464795,0.006046576,0.28664133,0.45018646,0.0030305644,0.00495569,0.01386184,0.007904679,0.0021483577,0.00949893,0.0018713224,0.012480582,0.088916406,0.008915393,0.010246652,0.0065243663,0.008971722,0.009493257,0.01418047,0.00950933,0.00045830265,0.0005639345,0.0109933475,0.0053678015,0.00055941136,0.00028101605,0.0037005534,0.0026301607,0.30032256,0.5502033,0.0011447119,0.0019865124,0.0076789195,0.0038133673,0.00083467405,0.0043885857,0.00068933173,0.0066836467,0.062183067,0.0040800422,0.005997928,0.0029802367,0.0042458046,0.004412476,0.008159076,0.0056412397
PRAD,0.0027290038,0.0024181835,0.03203042,0.016165083,0.0062343325,0.006749064,0.014033296,0.004238312,0.03376529,0.008734364,0.087121315,0.0111226,0.011928607,0.012334555,0.0015984263,0.042683452,0.028701097,0.16278717,0.2591834,0.06484249,0.007272722,0.006456214,0.057043348,0.06141722,0.052575905,0.0058341664,0.0020007724,0.0017197704,0.02830415,0.013752211,0.0050749537,0.005495432,0.011218919,0.0030032494,0.029223468,0.0066744057,0.08905016,0.008794755,0.009673861,0.011021823,0.0011368537,0.038576417,0.025917629,0.1748776,0.29060283,0.06285896,0.0062174955,0.0052879425,0.055117927,0.058082525,0.051561646,0.0047542374
HNSC,0.007875605,0.008193816,0.2139721,0.124202624,0.083638065,0.06639233,0.04536667,0.05093349,0.048490524,0.01288184,8.5408064e-05,0.011404547,0.051552206,0.023215419,0.029447988,0.046561193,0.0392344,5.1932206e-05,0.0102040265,0.03528433,0.018114652,0.042677324,0.008436912,0.0008897921,0.00039945744,0.020493308,0.0063773156,0.006677695,0.228205,0.1403452,0.088621594,0.07332022,0.04061389,0.04895291,0.044576935,0.010309331,4.943465e-05,0.009153516,0.051700957,0.020726208,0.027397921,0.04360535,0.0369335,2.9017254e-05,0.007940644,0.032755658,0.015696056,0.040326588,0.006783965,0.00057928555,0.00025728153,0.018064529
PRAD,0.002239921,0.0076946863,0.08058661,0.014610258,0.005545926,0.012736349,0.01589726,0.006382347,0.057167523,0.16251923,0.026051806,0.0068895565,0.010208262,0.008348018,0.0009245771,0.049206607,0.015214891,0.11854941,0.23432352,0.0681639,0.005177403,0.0051284577,0.018098887,0.030295912,0.026879327,0.011159249,0.0012006128,0.005059734,0.07589341,0.010044541,0.0033413481,0.009507731,0.010411785,0.0034489299,0.046282295,0.17928497,0.020994034,0.0041312417,0.0066207345,0.005166813,0.00041974982,0.042997215,0.011195522,0.13156126,0.29227677,0.065757245,0.0028491383,0.002872145,0.014030309,0.024284111,0.022324376,0.008043978
LUAD,0.00016667561,0.019458245,0.0067860805,0.003427673,0.010903885,0.0034622208,0.023160536,0.0738872,0.006686012,0.0018139955,3.0345934e-08,0.002519286,0.037236363,0.30921417,0.32323232,0.09582345,0.0039520287,6.111858e-08,0.005760078,0.022926012,0.0035835858,0.020618277,0.017054308,2.5061684e-06,0.00011710696,0.008207928,5.4995016e-05,0.013480001,0.0032487374,0.0015943606,0.0061974027,0.0017498779,0.014991595,0.05856469,0.0031999988,0.0007032143,2.69706e-09,0.0010676035,0.027522596,0.35262668,0.38418365,0.08160901,0.0019199832,6.08397e-09,0.0028699422,0.015014143,0.0017074862,0.012059878,0.01101421,3.8339988e-07,3.319161e-05,0.00458636
KIPAN,0.017744733,0.014714528,0.029461041,0.008825566,0.014965888,0.005633198,0.0042137266,0.011066851,0.27577636,0.13668416,4.901168e-06,0.00087972666,0.18567917,0.051997818,0.005685798,0.019827079,0.010385201,6.9989495e-05,0.03811087,0.017856382,0.024077628,0.055928435,0.056304373,0.000564978,5.386679e-05,0.013487723,0.015533128,0.012695326,0.024883782,0.006976665,0.0125035625,0.0044288356,0.0029080678,0.008948057,0.29945552,0.13680257,2.3078292e-06,0.0005652408,0.20193812,0.051389534,0.0043639517,0.016778512,0.008438925,3.977075e-05,0.034689732,0.015046919,0.021346714,0.05307574,0.055260185,0.00034749234,3.007577e-05,0.011551242
BRCA,0.0015447879,0.0009082925,0.24883047,0.014653266,0.0020611992,0.0014015164,0.010898072,0.0037920556,0.06270085,0.035249002,0.06371895,0.0056544547,0.007978716,0.0034165226,0.00014601894,0.021797957,0.0052769682,0.16803287,0.10310834,0.06481564,0.00673182,0.0040462636,0.008940751,0.05802399,0.08958828,0.0066829394,0.0010624824,0.0006108454,0.2764246,0.012242823,0.0014919736,0.0009785438,0.008549818,0.00282862,0.056765813,0.030831795,0.060502563,0.004302701,0.006639719,0.0025301427,8.744422e-05,0.01871854,0.003999016,0.17896971,0.10371906,0.06530307,0.005420568,0.003061221,0.0071965116,0.05270097,0.08970922,0.0053522494
PRAD,0.00018343276,0.0014565554,0.17831427,0.027569488,0.0041037328,0.0037058431,0.007412521,0.0017094841,0.02218083,0.020852607,0.083351724,0.003826816,0.006362382,0.0035955976,0.0007278566,0.021954505,0.01135175,0.14393802,0.2535103,0.05324915,0.0040211156,0.0027893926,0.00652327,0.09039375,0.037341602,0.0095739765,6.542222e-05,0.00071930804,0.16998684,0.022597624,0.002691708,0.002150014,0.004371182,0.0007318319,0.015130005,0.014630133,0.08228067,0.002057243,0.0038550976,0.0017720092,0.0003346703,0.015738206,0.007861228,0.16125973,0.30808228,0.047664862,0.0026849962,0.0015836284,0.004059839,0.08747383,0.032578997,0.0076386207
KIPAN,0.0004419472,0.00014061698,0.0012374213,0.0033033853,0.0001608888,0.00057415984,0.000731978,7.45145e-05,0.6676084,0.29222494,5.6329613e-05,0.00030629712,0.006258533,0.0005398662,0.00030009434,0.0023061796,0.00031584364,0.00015662014,0.011328539,0.0018193547,0.00045930894,0.0004451123,0.008174403,0.0003601451,0.00025249083,0.00042272176,0.00023581374,6.7835565e-05,0.0006717212,0.0020627223,7.7112025e-05,0.00033386718,0.00039063065,3.296814e-05,0.69222087,0.28223932,2.4138937e-05,0.0001531501,0.0041604466,0.00029205575,0.00014942265,0.0013729432,0.00016588859,7.281165e-05,0.0076905997,0.0010603231,0.0002487777,0.00023202611,0.0055204937,0.00017696747,0.00012345237,0.00022365052
PRAD,0.004326331,0.01793229,0.07208978,0.019460091,0.01663153,0.17182334,0.033774104,0.040522423,0.07185052,0.03140954,0.000563157,0.0054140855,0.034192357,0.049889293,0.0072592897,0.017294627,0.009422487,0.006895113,0.027208494,0.04702644,0.027284889,0.22782227,0.031438697,0.0014585018,0.008414654,0.018595729,0.0022821648,0.01278638,0.062837146,0.014118552,0.010972627,0.21975549,0.02635706,0.03422857,0.06656344,0.022520255,0.00021526417,0.0028552476,0.028736483,0.045056883,0.004159611,0.011260581,0.005631321,0.0036809393,0.018886667,0.04153226,0.021854889,0.29907885,0.025669469,0.00059667224,0.0051328233,0.013230368
BRCA,0.0048969043,0.009539239,0.25236392,0.009493087,0.023040898,0.00480257,0.038921054,0.12141986,0.03336052,0.035104092,0.0004099309,0.007908216,0.033983678,0.0487762,0.008069861,0.105805494,0.07606932,0.002443857,0.012797832,0.06207356,0.006482064,0.061477195,0.008359342,0.00074667187,0.010468819,0.021185802,0.003727627,0.007922247,0.28389168,0.0077344906,0.020256689,0.003679143,0.03432604,0.12858318,0.028507913,0.030822618,0.00025248132,0.005900281,0.031049833,0.047397435,0.0063943183,0.10808733,0.0782928,0.0016807072,0.010302371,0.06036302,0.0050585666,0.061342116,0.0066540795,0.00046701368,0.008444207,0.018861817
STES,0.00021424989,0.006733539,0.0005692959,0.0002966819,0.103968985,0.0005850904,0.0038865136,0.019481398,0.00022487056,0.0005903252,1.4946467e-07,0.0014322099,0.025145924,0.03396662,0.018127121,0.01130587,0.04688138,7.642059e-09,0.00010014872,0.0004938797,0.0012297638,0.48673546,0.00020561149,4.312166e-07,9.1139405e-08,0.23782443,0.00012130881,0.00504138,0.00032478897,0.00017026767,0.09381926,0.00037974853,0.002540309,0.0151722,0.00012149646,0.0003453558,5.151571e-08,0.0009138946,0.020661414,0.028045246,0.013909882,0.008524932,0.04015569,2.2297846e-09,5.0641404e-05,0.0002849376,0.0007857148,0.5305371,0.000113314134,1.536871e-07,3.1466058e-08,0.23798086
TGCT,0.015556053,0.008437349,0.047026444,0.032359686,0.011545877,0.043700155,0.04088071,0.028749544,0.09423533,0.0378393,0.0027812624,0.009927949,0.021312485,0.034106407,0.0030784302,0.022886274,0.03243996,0.03780387,0.036517724,0.24052337,0.014195435,0.035891097,0.11918816,0.009700432,0.008131796,0.011184931,0.013780132,0.0067615164,0.043201428,0.030086614,0.009837231,0.045153778,0.03831405,0.025653463,0.09456231,0.035619874,0.0019555457,0.0076594357,0.018613707,0.03151309,0.0022363032,0.019358072,0.0302656,0.035150826,0.03295751,0.2795089,0.0119629055,0.03288111,0.12995183,0.007344922,0.006256912,0.009412927
