row_index,truth,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC,confidence__ACC,confidence__BLCA,confidence__BRCA,confidence__CESC,confidence__COAD,confidence__DLBC,confidence__GBMLGG,confidence__HNSC,confidence__KIPAN,confidence__KIRC,confidence__LAML,confidence__LGG,confidence__LIHC,confidence__LUAD,confidence__LUSC,confidence__OV,confidence__PAAD,confidence__PCPG,confidence__PRAD,confidence__SARC,confidence__SKCM,confidence__STES,confidence__TGCT,confidence__THCA,confidence__THYM,confidence__UCEC
2525,LAML,3.2968626e-05,1.8814735e-05,0.000112691334,0.00010636151,1.4881268e-05,7.2274242e-06,4.045467e-05,2.5840075e-06,0.00022767152,0.00024668942,0.99719507,0.000296826,6.5576323e-06,4.91207e-06,1.715631e-07,4.0298404e-05,3.62562e-05,0.000897896,0.00014303917,1.20308305e-05,4.582272e-05,6.061569e-06,6.335094e-05,0.00025973312,0.00016491242,1.6710048e-05,2.3110344e-05,3.1899956e-06,8.5657906e-05,1.4268191e-05,1.6073625e-06,1.2949872e-06,1.9430663e-05,7.383974e-07,5.0316987e-05,9.652158e-06,0.99933875,0.00012132263,4.944568e-06,3.6343788e-06,3.873287e-08,9.986727e-06,1.837861e-05,0.00010041711,2.0421377e-05,3.1870375e-06,2.5843544e-06,3.7012947e-07,7.456749e-06,2.6185797e-05,0.00012621074,6.804893e-06
2526,STES,0.00036557403,0.0024607247,0.0076066395,0.0049644806,0.20305312,0.00013320099,0.0120876385,0.03678324,2.5065889e-05,3.857212e-06,1.67715e-08,0.0040753684,0.0028287335,0.056157146,0.07919801,0.0005842985,0.017188525,8.2106295e-09,4.7349567e-06,0.00077400415,0.00063946925,0.36731467,1.0733476e-05,8.731495e-08,7.5048433e-06,0.2037331,1.159328e-05,0.0028389378,0.005197664,0.00898509,0.17026295,6.7108117e-06,0.010927773,0.036317393,2.2825869e-05,3.0136025e-06,1.6771493e-08,7.251056e-05,0.0005548791,0.09211196,0.14261538,0.00026165496,0.0034622538,8.210398e-09,5.848563e-06,0.00013167533,0.00027128018,0.47396916,3.2131827e-06,6.703902e-08,1.363475e-06,0.051964734
2527,PCPG,0.0002728295,0.00051297864,0.019593371,0.0026441093,0.0020012532,0.0010928954,0.021729352,0.0014120025,0.018631458,0.010097245,0.0028563968,0.0023185147,0.0035793965,0.0055659846,0.0005568466,0.033208776,0.022528615,0.78817046,0.020294707,0.007227128,0.0013417372,0.0017745134,0.002084074,0.02456282,0.0030866386,0.0028558641,0.000108380314,0.00014002246,0.015640378,0.0014660442,0.000280157,0.00049116387,0.011881184,0.00026938104,0.016536877,0.0057983985,0.0005018923,0.00039864538,0.0011112994,0.0029399672,0.000224137,0.02913762,0.010446969,0.8509926,0.023742493,0.0026031367,0.00029820003,0.0002991935,0.0007797237,0.020679418,0.0026848102,0.0005477892
2528,BRCA,4.935508e-05,0.00059397385,0.022310132,0.015971754,0.002157423,0.006323247,0.0055804723,0.0005990239,0.004905889,0.005976041,0.11231206,0.007976225,0.0011700549,0.0007615592,0.0005872154,0.005031582,0.003304611,0.072266474,0.1451511,0.043340176,0.0022178371,0.0007264394,0.0012507713,0.3333365,0.20448239,0.0016177379,2.472418e-05,0.00045194084,0.024463579,0.016733522,0.002330186,0.006432993,0.0062394487,0.0007356882,0.0057142475,0.0070213764,0.12254672,0.0106637115,0.0013150544,0.00082300865,0.0008244319,0.0052226144,0.004176266,0.078539185,0.14351027,0.042523753,0.0029065083,0.0011177954,0.0016072949,0.30477008,0.20762093,0.0016846466
2529,KIPAN,0.01974284,0.000379132,0.008642318,0.0010562915,0.0072083073,0.0035254967,0.002209854,0.00032277388,0.30638167,0.24241832,0.00014235817,0.0006730508,0.02241475,0.0022877993,0.0047945133,0.0016374323,0.0032148634,0.0017194926,0.00107371,0.0047872853,0.004031381,0.0041236663,0.35511044,0.00020552384,0.00042438062,0.0014723683,0.018416168,0.00016963792,0.0065026865,0.00017091393,0.004328582,0.00078259927,0.0007720138,0.00016191222,0.27068582,0.17491363,3.3576507e-05,0.00022621987,0.013735325,0.0012942643,0.0030222675,0.00039250316,0.00064115087,0.0020194545,0.0002688109,0.0010908108,0.007617107,0.0017561538,0.48946664,0.00023499528,2.185199e-05,0.0012749092
2530,UCEC,0.00035225198,0.0015081482,0.012848066,0.015649062,0.07868774,0.00025711954,0.043385994,0.0015903155,0.0010930663,0.003376105,1.5771886e-05,0.0065398095,0.016118627,0.0038805061,0.0010808508,0.0011133583,0.00093055546,6.315611e-06,0.0043245335,0.002956451,0.0031938541,0.034166574,8.935683e-05,0.00035463076,0.0002397934,0.76624113,0.00040558696,0.0004936514,0.025403269,0.022072203,0.07429058,3.9716306e-05,0.04413933,0.00245923,0.00040689603,0.0019797469,9.758671e-06,0.0013645269,0.007768282,0.0021953601,0.00068423996,0.00015105592,0.0004580351,9.743309e-07,0.020358123,0.0024942847,0.0028387653,0.036049925,9.040552e-06,9.5096846e-05,5.6474193e-05,0.75377584
2531,CESC,3.4119e-05,5.2192718e-05,0.017438494,0.01358335,0.00012108386,0.00031485574,0.0022000803,0.00018462853,0.00438295,0.0056216456,0.14340447,0.006391327,8.8265e-05,7.316139e-05,0.0024552562,0.0022149484,0.0050836983,0.062332265,0.051836707,0.029817486,0.00021778177,1.762988e-05,0.0003068632,0.10762324,0.54348934,0.0007142466,1.9928837e-05,6.870242e-05,0.017264232,0.014103757,0.0001158844,0.00033937357,0.002461852,0.00020200563,0.004577067,0.0059743533,0.14366306,0.007542285,0.000111186695,8.041909e-05,0.002457439,0.0024018155,0.0053992346,0.06149493,0.05218734,0.028777879,0.00033250407,2.7551925e-05,0.00037464537,0.10814542,0.5409828,0.0008943516
2532,PAAD,0.00039083709,0.0020796037,0.0035240708,0.0015351091,0.028238637,0.004493506,0.030830713,0.23630495,0.0011522629,0.0010342064,4.6237187e-06,0.0029418746,0.014618528,0.088017434,0.05188628,0.020824363,0.35896552,3.380737e-05,0.0007685093,0.0067503233,0.023723362,0.110694416,0.0007001644,0.0002587727,0.00015506386,0.010073,0.00024098351,0.000517706,0.0027867008,0.0025038377,0.020881377,0.009157369,0.03899753,0.2629734,0.000264983,0.00028191353,9.850878e-06,0.003125436,0.021275455,0.15716064,0.03492882,0.011832705,0.25858375,5.298779e-06,0.00013613989,0.0055015767,0.009699734,0.1445303,8.620071e-05,0.001291952,8.728511e-05,0.013138994
2533,BRCA,0.0036678908,0.0044874027,0.77124304,0.022990229,0.003884715,0.00064570265,0.0025796199,0.003729657,0.07265801,0.032801215,0.0064052073,0.0025139973,0.0052329185,0.0011757006,7.291397e-06,0.007606874,0.0013090989,0.014315988,0.006015773,0.0043060086,0.0040389607,0.006122835,0.0011944872,0.0036817475,0.0024695431,0.0149159795,0.00048046664,0.004237186,0.82025945,0.029732967,0.004800863,0.0006840549,0.0015123948,0.0025434208,0.054196425,0.020101221,0.0014825905,0.0018133527,0.0062642465,0.0012173338,9.189128e-06,0.004688181,0.0010439103,0.0022904528,0.0035025356,0.0029507342,0.001525527,0.008903833,0.0010653804,0.0015503219,0.0010084665,0.022135478
2534,BRCA,0.0002811082,0.0025721923,0.6220522,0.07141886,0.0048322193,0.0031824666,0.047632936,0.012951378,0.0020106747,0.0071932026,0.0088357115,0.021943225,0.0031392856,0.0020394644,0.0011366418,0.0100432895,0.0008034444,0.011403311,0.044602457,0.016057523,0.0017133927,0.0029987495,0.0003021005,0.014117548,0.0054955017,0.08124113,0.00031267316,0.00078553444,0.62137854,0.07566833,0.0074901576,0.0038190268,0.025047105,0.00949622,0.00083960366,0.0035841751,0.016155835,0.014158524,0.00302322,0.000909975,0.00041163206,0.010301576,0.00045509296,0.005052667,0.10873695,0.024765166,0.00041083104,0.0040968643,0.00013486021,0.005224391,0.0022436357,0.055497438
2535,LGG,7.755462e-06,7.3747333e-07,9.375309e-06,6.4736855e-07,2.038826e-05,4.2397036e-07,0.080048725,2.3747143e-05,5.854928e-07,1.442544e-06,3.5687244e-05,0.9191301,3.1488387e-06,5.295439e-06,1.2451984e-06,1.6958966e-05,6.284243e-05,1.2016521e-05,3.855116e-06,0.00014563417,6.1417627e-06,6.725425e-06,1.3211351e-07,8.9646556e-07,9.886845e-07,0.00045446074,2.0162468e-05,1.1448791e-07,6.2199e-06,2.2409473e-07,2.224985e-05,5.382207e-08,0.050914567,7.126738e-06,5.0829544e-07,1.6984923e-07,9.7082775e-06,0.94874364,1.2928358e-07,2.0757834e-06,6.8702957e-07,1.4641151e-06,5.9349704e-06,5.8941725e-07,9.465752e-06,7.054679e-05,1.35459295e-05,2.5823713e-06,2.0355381e-08,1.6269313e-06,1.3000053e-07,0.00016644933
2536,KIRC,0.0009221934,1.4620894e-05,1.2996016e-05,1.7501476e-05,9.533535e-05,0.00030999034,0.00059774827,3.1835045e-06,0.037782177,0.9591144,2.2628253e-06,0.00011976226,6.5455183e-06,2.2442955e-05,2.2078411e-05,4.0673265e-05,0.00022044886,1.7161594e-05,6.9005537e-06,5.526368e-06,0.00013897562,4.7809124e-05,0.0003181726,2.2376118e-05,2.161735e-06,0.00013657993,0.00019948043,2.9581742e-07,3.1371653e-06,1.9815907e-06,1.5351292e-05,7.855723e-06,8.50858e-05,9.111526e-08,0.02545935,0.974072,1.8120761e-07,4.186246e-06,7.327744e-08,8.864831e-07,1.3240289e-06,2.851689e-06,3.9333663e-06,1.6554974e-07,2.3386285e-06,6.8819872e-06,9.079588e-05,6.6598054e-06,5.0956037e-06,4.1798734e-07,4.7336125e-06,2.4851606e-05
2537,PRAD,0.0065627918,0.0025809116,0.1662656,0.03614703,0.002068889,0.009199739,0.016307991,0.005717836,0.12606563,0.07992736,0.025568705,0.0049344436,0.008922816,0.0074488963,0.0006279069,0.015652686,0.005672549,0.13660146,0.17945665,0.054565284,0.0054069287,0.003255457,0.038004853,0.035257634,0.01963352,0.008146424,0.0065627918,0.0025809116,0.1662656,0.03614703,0.002068889,0.009199739,0.016307991,0.005717836,0.12606563,0.07992736,0.025568705,0.0049344436,0.008922816,0.0074488963,0.0006279069,0.015652686,0.005672549,0.13660146,0.17945665,0.054565284,0.0054069287,0.003255457,0.038004853,0.035257634,0.01963352,0.008146424
2538,LUSC,0.00096153293,0.0074426634,0.0018453595,0.0023156917,0.007333608,0.0004509528,0.003527931,0.12326549,8.73365e-05,1.8425986e-05,1.3597241e-07,5.4500546e-05,0.012348941,0.06522159,0.70856607,0.0010898211,0.001002178,3.4323793e-07,1.29342425e-05,0.00016565151,0.0042103804,0.050771687,1.4816918e-05,6.648243e-08,2.0667094e-05,0.009271269,0.0014430569,0.018547801,0.0014259953,0.0006639808,0.004294199,7.432664e-05,0.0034506258,0.097180575,3.2226777e-05,1.6716851e-05,1.3597241e-07,2.5198202e-05,0.008588333,0.019028341,0.8138356,0.00025442967,0.0016033696,3.4323793e-07,2.4262486e-05,0.00018472903,0.0035812866,0.015685553,5.0878884e-06,6.371362e-08,3.2551292e-05,0.010021064
2539,GBMLGG,0.00014036267,0.001738238,0.056898795,0.03197651,0.050034117,0.0048782956,0.097027846,0.046496164,0.05741261,0.013040212,0.00017701583,0.010408745,0.18442596,0.04509183,0.034252945,0.07965849,0.029817717,0.0002708839,0.06992456,0.05568325,0.008167498,0.062342785,0.025106922,0.00442906,0.0051456336,0.025453582,0.00012993717,0.0016776335,0.05468849,0.03297497,0.05066525,0.0034316338,0.101610325,0.045439526,0.0623938,0.018984038,0.00014204366,0.0104869325,0.16559175,0.038890723,0.028988466,0.06895942,0.036477175,0.00023541703,0.07415447,0.06420648,0.0101384595,0.07655562,0.026534956,0.0035869374,0.0048939805,0.018161528
2540,BLCA,0.00010394012,0.65451276,0.013357874,0.092322096,0.03855399,6.242572e-06,1.6261067e-05,0.13661194,0.00010909487,2.123175e-06,6.923393e-08,3.98131e-05,2.9395062e-05,0.010728246,0.0406113,2.9635492e-05,4.5847164e-06,6.697214e-08,1.1661133e-06,0.00010641603,0.0008158346,0.0051875445,2.2102772e-07,4.8236718e-08,1.1858617e-06,0.006848199,2.4124582e-05,0.7513595,0.010090949,0.059463985,0.020582018,1.8438714e-06,1.1050992e-05,0.12302585,6.0463415e-05,1.9965212e-06,6.923393e-08,2.1374319e-05,1.0683183e-05,0.007913886,0.017678322,9.95202e-06,2.8445722e-06,6.697214e-08,1.164567e-06,7.759427e-05,0.0004362734,0.0034119252,2.0647968e-07,4.8236718e-08,8.3493063e-07,0.005812964
2541,DLBC,0.0012160145,0.009962682,0.0070796115,0.008909169,0.0018523029,0.32830632,0.006590143,0.048239138,0.010449217,0.005542191,5.0512836e-07,0.0004187876,0.018436506,0.18957026,0.19999662,0.0002380361,0.0005123686,1.7256851e-06,0.00029779086,0.0120662125,0.095534384,0.044567365,0.0061867945,1.37512625e-05,0.00085639936,0.00315572,0.00029354022,0.021934468,0.0062919664,0.006381339,0.0010815245,0.08322246,0.0069507076,0.06292747,0.0054984824,0.007791929,6.235238e-07,4.9373637e-05,0.0037257655,0.22023125,0.206643,3.9686733e-05,0.0009420052,6.2138047e-06,0.0003152657,0.0067694127,0.27767003,0.05531398,0.024578745,6.525333e-05,0.0003436123,0.0009318986
2542,LUAD,0.051137693,0.017338231,0.03859124,0.020274928,0.02663223,0.03786269,0.039204728,0.030145347,0.20547791,0.061857212,3.579049e-06,0.0028659876,0.076598145,0.08444727,0.038876165,0.02809124,0.08123057,5.635828e-06,0.012940226,0.018414509,0.034480166,0.044429235,0.030557562,0.00012438673,0.0021174352,0.016295696,0.051137693,0.017338231,0.03859124,0.020274928,0.02663223,0.03786269,0.039204728,0.030145347,0.20547791,0.061857212,3.579049e-06,0.0028659876,0.076598145,0.08444727,0.038876165,0.02809124,0.08123057,5.635828e-06,0.012940226,0.018414509,0.034480166,0.044429235,0.030557562,0.00012438673,0.0021174352,0.016295696
2543,LUAD,0.002228944,0.0028445036,0.001432074,0.0010860552,0.0006197084,6.0879614e-05,0.003730373,0.16428004,0.0005623448,4.6885678e-05,3.1273333e-07,4.63641e-05,0.0080031715,0.4965473,0.20070228,0.00026529134,0.00025696473,3.181713e-08,5.5937967e-06,0.003174223,0.00796235,0.10427041,4.4375312e-05,1.8961661e-07,1.9696523e-07,0.0018291234,0.00032545876,0.0046021272,0.0041679493,0.0039434354,0.002793801,0.0009050789,0.0020294304,0.13643256,0.00075439987,6.624342e-05,3.1273348e-07,0.00026896186,0.030710826,0.47800916,0.20769793,0.00071669323,0.00032454258,3.1817127e-08,2.3619586e-05,0.0068294993,0.008129454,0.10708302,0.0001427163,1.8894852e-07,1.9709462e-07,0.00404237
2544,HNSC,0.0063717775,0.039355755,0.057136465,0.21409957,0.013139966,0.005673846,0.039832156,0.11166928,0.032433614,0.024664953,7.6920296e-05,0.01197383,0.047472995,0.10036289,0.01883356,0.010897673,0.031027306,0.00053672784,0.008339329,0.06395437,0.03563753,0.0700964,0.038425874,0.00066140026,0.0050722277,0.012253572,0.00036949833,0.03442224,0.042756658,0.36795512,0.021341678,0.00034180976,0.027904825,0.070685335,0.022671428,0.010711976,9.604872e-06,0.001973569,0.017773494,0.0563626,0.012325558,0.007463617,0.07348941,6.507433e-05,0.00075879414,0.033769175,0.007599585,0.13956255,0.033561353,0.00035382883,0.00182353,0.013947781
2545,THYM,3.4119e-05,5.2192718e-05,0.017438494,0.01358335,0.00012108386,0.00031485574,0.0022000803,0.00018462853,0.00438295,0.0056216456,0.14340447,0.006391327,8.8265e-05,7.316139e-05,0.0024552562,0.0022149484,0.0050836983,0.062332265,0.051836707,0.029817486,0.00021778177,1.762988e-05,0.0003068632,0.10762324,0.54348934,0.0007142466,1.9928837e-05,6.870242e-05,0.017264232,0.014103757,0.0001158844,0.00033937357,0.002461852,0.00020200563,0.004577067,0.0059743533,0.14366306,0.007542285,0.000111186695,8.041909e-05,0.002457439,0.0024018155,0.0053992346,0.06149493,0.05218734,0.028777879,0.00033250407,2.7551925e-05,0.00037464537,0.10814542,0.5409828,0.0008943516
2546,BRCA,0.0010112241,0.008300992,0.22719951,0.0032692607,0.00992856,0.0010754473,0.011277614,0.054533593,0.014803054,0.0018142095,2.1737533e-06,0.00251764,0.0056133578,0.0052324114,0.051725354,0.35498545,0.0047934554,2.4199744e-06,0.0034006846,0.08263287,0.0015850504,0.037623342,0.0013490198,1.844095e-05,0.0006181784,0.11468665,0.00017342549,0.0054475013,0.28406122,0.0026725198,0.005907391,0.00035561595,0.0091755055,0.042054996,0.006234003,0.000706237,2.3835273e-06,0.00063120696,0.004118652,0.002567092,0.03899167,0.30301207,0.005376611,4.1906503e-07,0.00091798836,0.10172384,0.00042262947,0.046732612,0.00014504782,2.7128267e-06,0.00012169871,0.13844502
2547,GBMLGG,0.0056970073,0.009064249,0.017067816,0.15687604,0.018872576,0.03924779,0.062274255,0.04011768,0.022079976,0.021378845,0.000216075,0.0054289247,0.043758497,0.022656804,0.010359206,0.019504203,0.11899742,0.0032951636,0.01748191,0.24804808,0.014953359,0.033660863,0.03328396,0.004798005,0.010201959,0.02067934,0.0031558995,0.0104011055,0.013482084,0.21461928,0.01077518,0.0248983,0.08248079,0.0807583,0.015211787,0.0037501755,0.00031147286,0.005829952,0.02344929,0.03660658,0.012549977,0.0067179836,0.12793252,0.0033136366,0.003980274,0.1724716,0.05508975,0.04235771,0.021978443,0.005010362,0.002651796,0.020215726
2548,LGG,2.7653938e-05,1.1828997e-06,7.237833e-05,7.506784e-06,1.904925e-05,5.976672e-06,0.09520186,1.9596717e-05,2.0830106e-05,4.004621e-05,0.00044344921,0.9029632,2.219068e-05,4.639302e-05,1.3416133e-06,1.9333338e-05,6.872407e-05,0.0004692542,7.844082e-05,0.00011666708,2.6167349e-05,1.0330397e-05,1.8085693e-06,1.7637978e-05,3.400316e-05,0.00026493458,3.28872e-05,1.6326291e-07,3.517889e-05,2.5798765e-06,1.3499872e-05,2.6275208e-07,0.0712764,5.59826e-06,1.0113189e-05,3.4129591e-06,0.000102497805,0.9282256,1.934785e-06,1.4463024e-05,6.465737e-07,3.4281052e-06,9.05875e-06,2.2041288e-05,8.460893e-05,1.8850698e-05,2.6531681e-05,2.6391806e-06,1.9285572e-07,1.016681e-05,9.303807e-07,9.6408694e-05
2549,BRCA,0.0023008203,0.19384201,0.18071343,0.046155162,0.039451174,0.017342346,0.0059602964,0.184003,0.015275632,0.003931748,3.882642e-06,0.001089766,0.023245227,0.035614274,0.008120346,0.020422995,0.01592914,6.2131962e-06,0.0057896166,0.041419197,0.039957974,0.057354085,0.013696342,2.2447175e-05,0.004366689,0.04398617,0.005414027,0.09413194,0.19630481,0.048738476,0.04749653,0.014539252,0.0057707797,0.20072287,0.021578213,0.003254029,3.3127192e-06,0.0014140198,0.039261077,0.07979892,0.016967976,0.02325852,0.015106107,6.3726998e-06,0.0065406826,0.048734967,0.033260107,0.05395488,0.027205631,2.419797e-05,0.0037265318,0.012785719
2550,LIHC,0.008514262,0.045942765,0.15607329,0.06494102,0.0144367935,0.00563629,0.017264847,0.049013034,0.074730806,0.029011367,6.103928e-06,0.0013333303,0.15791145,0.039288927,0.018127246,0.003520945,0.0017900665,1.7402987e-06,0.004311041,0.026502615,0.016343838,0.060007986,0.0035652793,2.0617485e-05,8.516016e-06,0.2016958,0.005897764,0.032859102,0.13875115,0.13619772,0.012700022,0.0014208186,0.011275584,0.07976619,0.04512857,0.03393877,5.607431e-06,0.00034852157,0.124182045,0.012764974,0.013754474,0.0019929924,0.001321692,1.1244152e-06,0.014781578,0.0043071,0.0075718565,0.038184743,0.00025948745,1.9796858e-05,7.2839434e-06,0.28256106
2551,HNSC,0.00033519088,0.33995727,0.0613013,0.40825725,0.0019544011,0.00012322699,3.57915e-05,0.09271407,0.00050988625,6.974541e-05,5.2565532e-08,3.5919684e-06,0.0013992339,0.058696475,0.006221661,2.3566521e-05,4.319349e-06,6.4546725e-07,2.9611265e-06,9.075094e-05,0.0025366256,0.024584174,2.2436689e-06,1.8816499e-07,2.6701187e-05,0.0011485807,2.6989748e-05,0.21500538,0.046630584,0.23918284,0.00063546264,9.549955e-06,0.00010211368,0.44967195,0.00020225151,3.363303e-05,5.2565532e-08,1.826299e-06,0.00076289894,0.02283443,0.0021789595,4.5579364e-07,1.3161115e-05,6.4546725e-07,2.697945e-05,7.425126e-05,0.0003565967,0.020937359,2.037013e-06,1.8816382e-07,4.7011736e-06,0.0013046814
2552,SKCM,6.3889233e-06,0.00011098433,2.4589126e-06,4.7529115e-06,0.00030503643,1.4947676e-07,1.7520382e-08,0.0018329781,3.4884142e-08,7.299804e-11,2.6777592e-11,2.4515827e-11,2.8948369e-08,0.00010921312,0.00012071521,2.7149574e-10,2.3434166e-09,9.578927e-12,1.0128087e-10,9.28079e-09,0.99706763,0.00015959535,4.6931313e-11,3.944422e-11,3.840539e-11,0.00027997402,8.6952844e-07,6.1360747e-06,1.15078365e-05,5.3042953e-07,0.00022609638,8.182826e-08,6.962346e-09,0.00013647349,3.5647364e-08,7.3197885e-11,2.6777592e-11,2.4415745e-11,5.1608245e-10,9.969497e-06,2.4600864e-05,2.688297e-10,2.339519e-09,9.578927e-12,1.0157362e-10,6.569095e-08,0.9991337,0.0001983041,4.691483e-11,3.944422e-11,3.840539e-11,0.0002517039
2553,CESC,0.0014355639,0.1533829,0.020023063,0.2028175,0.00091677584,5.116941e-05,9.7376214e-05,0.48225716,0.00030675015,1.7090351e-05,1.5257262e-06,4.082127e-06,0.0007819099,0.014194802,0.0357998,1.4012265e-05,2.2059136e-05,4.5683154e-07,2.9018374e-06,0.00011449664,0.001481666,0.068629675,3.8802227e-06,8.892216e-07,8.239457e-07,0.017641732,0.0003116289,0.17462072,0.017252894,0.15198398,0.00045096286,1.9008576e-05,7.972283e-05,0.47151703,0.00012727843,1.0308487e-05,1.5257262e-06,2.6352568e-06,0.00010584485,0.012643258,0.029591393,4.9313885e-06,2.254857e-05,4.5683154e-07,2.9489004e-06,0.00088062364,0.0008683892,0.107378334,1.1090957e-06,8.892144e-07,8.2394547e-07,0.032120712
2554,COAD,0.00019720827,0.0020529798,0.0026947793,0.00081927463,0.8791772,0.00096085324,0.008764227,0.0036742764,0.0003499431,0.0002853721,1.815915e-05,0.0042162277,0.0022045912,0.00059780263,0.0018984446,0.02815745,0.030863864,1.899152e-05,0.000278676,0.0011478506,0.0005586467,0.018748222,0.00031147475,2.2953867e-05,0.00032112384,0.011659364,0.00018493475,0.0006607188,0.0011799922,0.0003702358,0.9433864,9.946384e-05,0.008941867,0.0015040825,9.071207e-05,4.4557586e-05,6.5346344e-06,0.0064934627,0.00097581325,0.00039395978,0.0010887963,0.005439425,0.009250545,4.666065e-06,6.631241e-05,0.00010476823,0.00016343531,0.0125004975,5.2530006e-05,8.106623e-06,9.517427e-05,0.0068930434
2555,KIPAN,0.0006584456,9.044117e-06,2.0308344e-05,6.582578e-05,5.1290986e-06,5.3523636e-06,0.00023486931,9.683244e-06,0.81808203,0.18015586,1.1595192e-05,0.00019796731,5.907666e-06,6.2078516e-06,2.4557055e-06,2.712844e-05,6.168402e-05,0.00012656067,8.478383e-06,2.8762015e-06,2.6918688e-05,1.4905315e-05,0.00018791124,1.3794503e-05,1.5962382e-06,5.7554276e-05,0.00021124032,2.7006456e-06,2.0590987e-05,2.3645556e-05,4.529887e-06,1.2535705e-06,7.404348e-05,3.464921e-06,0.8184608,0.18085384,2.7927995e-06,0.000101502876,1.7904837e-06,7.146443e-07,7.1661293e-07,7.955331e-06,2.7551325e-05,1.628723e-05,2.6272932e-05,1.8125666e-05,2.5395075e-05,5.5106184e-06,6.984444e-05,8.790649e-06,5.974828e-07,3.0028861e-05
