true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h2_s__ACC,h2_s__BLCA,h2_s__BRCA,h2_s__CESC,h2_s__COAD,h2_s__DLBC,h2_s__GBMLGG,h2_s__HNSC,h2_s__KIPAN,h2_s__KIRC,h2_s__LAML,h2_s__LGG,h2_s__LIHC,h2_s__LUAD,h2_s__LUSC,h2_s__OV,h2_s__PAAD,h2_s__PCPG,h2_s__PRAD,h2_s__SARC,h2_s__SKCM,h2_s__STES,h2_s__TGCT,h2_s__THCA,h2_s__THYM,h2_s__UCEC
BRCA,7.1074846e-06,0.00050471514,0.031574685,0.9571649,0.0005888565,0.00021355385,3.521494e-06,0.00013062824,3.0121806e-05,7.017137e-06,5.262903e-06,1.9597924e-06,9.5638125e-06,0.00012788414,0.0027996013,4.148282e-05,0.00010128525,2.8400532e-07,1.7528542e-05,0.00015805278,0.0045432644,0.00038609825,7.789367e-05,1.761615e-06,2.0680749e-05,0.0014822787,1.975716e-06,0.00017893848,0.011291193,0.9841429,0.00016424249,0.000103677165,6.2974175e-07,2.7969525e-05,4.742675e-06,1.0953979e-06,1.6458728e-06,5.80474e-07,1.7128901e-06,2.954041e-05,0.0010936699,9.441367e-06,2.311727e-05,6.3766066e-08,4.2998527e-06,4.9647642e-05,0.0021520457,9.308596e-05,2.7020926e-05,5.2790045e-07,7.850305e-06,0.00058841734
THYM,0.00038822647,0.0006402275,0.058710225,0.013612294,0.0076262685,0.0033945336,0.072507426,0.0019894529,0.003666427,0.0017076727,0.1070121,0.060907558,0.016448483,0.008752371,0.003800695,0.03206252,0.013602642,0.0342264,0.24173094,0.2237406,0.009806017,0.003870299,0.0027336103,0.054389432,0.016446866,0.0062267184,0.00015732701,0.00034524928,0.047038667,0.009898286,0.0051099067,0.0020438933,0.062431596,0.0010532958,0.002141116,0.0009384365,0.11506886,0.05557455,0.011664922,0.0057364465,0.002260583,0.027265886,0.010472746,0.030122694,0.2692475,0.26292783,0.006657714,0.0019552598,0.0016170949,0.05132249,0.012915513,0.004032151
LIHC,0.00044266868,0.010575609,0.13555858,0.059546392,0.066011496,0.021238215,0.043300763,0.02101579,0.010206576,0.005813349,4.753731e-05,0.0014669477,0.07491648,0.067788795,0.014966328,0.056654204,0.025732847,4.5338715e-05,0.024216598,0.038492195,0.010154557,0.30313528,0.0036591515,0.00035713112,0.0004411742,0.0042160125,0.00022614076,0.007728657,0.13530283,0.056192953,0.056298383,0.019785767,0.038845677,0.017635148,0.0065018977,0.0037671712,1.7668966e-05,0.00082895474,0.07742065,0.071599424,0.011334137,0.050557166,0.022107093,1.583419e-05,0.020301811,0.0361127,0.0069181123,0.35519862,0.0022944734,0.00016246684,0.00023300949,0.0026132434
SARC,2.3394507e-05,0.012969855,0.27812335,0.073932976,0.06920274,0.0016530813,0.012999522,0.027856847,0.01804285,0.0103980955,0.0020086153,0.004739019,0.051878124,0.059174657,0.017955383,0.057636686,0.04408479,0.010091586,0.066993944,0.063549355,0.00871865,0.067219265,0.0020455362,0.014166973,0.0049009947,0.019633697,8.4697995e-06,0.009031447,0.32148853,0.07593507,0.06766029,0.0010872773,0.008965164,0.023384063,0.014039184,0.007527487,0.0011886397,0.0029370042,0.05496369,0.0567164,0.01331612,0.054668196,0.041329876,0.00747679,0.06939863,0.06961914,0.0059661493,0.06251225,0.001267221,0.010858541,0.0033620312,0.015292296
BRCA,0.00012059612,0.005773958,0.7618508,0.01994241,0.0031865612,0.0013995356,0.011449645,0.0048058634,0.035749715,0.0050980994,0.008268793,0.0040022754,0.012657274,0.0015782784,0.0008394972,0.01595335,0.0050192773,0.007167143,0.023821456,0.0054007224,0.001679778,0.0029281124,0.0026003893,0.021339845,0.0065469057,0.030819718,2.9686787e-05,0.002894962,0.8728356,0.011711471,0.0011827489,0.000544695,0.0053099035,0.0019468273,0.019883476,0.0019072123,0.004029677,0.0016186949,0.006406741,0.00056512014,0.00027243077,0.008441194,0.0023329211,0.0035213511,0.012472909,0.002514895,0.000661005,0.0010885862,0.00095125684,0.011649236,0.0032246916,0.022002712
KIPAN,0.006281827,0.04851523,0.23362504,0.0075892666,0.007063857,0.0022086082,0.00870075,0.01930368,0.025919845,0.008304924,2.344735e-06,0.0013044054,0.09784163,0.27605972,0.0034127594,0.020622507,0.009722137,6.6017583e-06,0.002838474,0.11304095,0.015248442,0.08314761,0.005769729,1.4239719e-05,0.0010444683,0.0024109571,0.0041375407,0.045990895,0.2440244,0.004978937,0.004483123,0.0013205205,0.0054240357,0.013694239,0.018178565,0.0050603254,4.944206e-07,0.0007062173,0.09393796,0.33454537,0.0019362584,0.016435085,0.006669846,1.5947919e-06,0.0015435372,0.10723731,0.010996476,0.073250175,0.003714857,3.808946e-06,0.0005258216,0.0012025116
BRCA,0.0007908921,0.021569047,0.1461292,0.32450503,0.022893673,0.0063521257,0.0072990875,0.034109894,0.034162227,0.016554933,2.0016296e-05,0.0030994022,0.043474697,0.026917888,0.023035469,0.04158247,0.017748496,3.9935185e-05,0.023389593,0.03489353,0.008300399,0.1270616,0.019006524,0.00062507694,0.0004980355,0.015940737,0.00040060582,0.016811687,0.13270074,0.4447083,0.016447417,0.0041509327,0.004205989,0.027750757,0.02538785,0.010706402,5.7651814e-06,0.0017492528,0.039706074,0.019668916,0.017990723,0.035040304,0.0119807655,1.2493032e-05,0.016834678,0.027215214,0.005320533,0.11620227,0.0144647155,0.00027447374,0.00021058664,0.010052637
SKCM,0.008590483,0.0011985169,0.13117184,0.023726614,0.003724392,0.0053535616,0.0085005015,0.0064247195,0.10910029,0.06261095,0.02495856,0.008942781,0.02888091,0.008766367,0.0030639982,0.04073434,0.0122281965,0.13517298,0.09203873,0.13321857,0.0042406423,0.005860804,0.03939605,0.056708183,0.030642556,0.014744458,0.0062331515,0.0006493355,0.12674537,0.016781533,0.0020298057,0.0033608258,0.0051617627,0.0037620873,0.10805831,0.056764346,0.02224406,0.0067597753,0.023501525,0.006533735,0.0018326008,0.03492312,0.008805053,0.17085105,0.101193435,0.15539917,0.0030770544,0.0030788186,0.036117088,0.05626234,0.028611325,0.0112633435
THCA,0.0019982308,0.00059083325,0.0040803943,0.0053896043,0.0018599738,0.0008945007,0.013426332,0.0024732975,0.0037401847,0.00094459293,0.008122291,0.014652329,0.0015684483,0.0067793927,0.00049343077,0.0020726526,0.006113038,0.032977264,0.011276169,0.0061182114,0.034250107,0.00068712427,0.0048147175,0.8287258,0.005643007,0.00030807348,0.00045375864,0.0001139151,0.0009452084,0.0012957131,0.00037946342,0.0001899814,0.0038568068,0.0006126408,0.00089808536,0.00018591847,0.0024626332,0.0048206937,0.00034450876,0.0016758782,8.3827836e-05,0.00046663513,0.0017133526,0.012521416,0.0036792678,0.001609024,0.014623851,0.000115244155,0.0011858402,0.94418645,0.001524237,5.568078e-05
KIRC,4.553132e-06,0.00011592007,0.00090285373,0.00062333717,4.8839254e-05,0.00031649112,0.00016659149,0.00015458901,0.03119626,0.96395695,7.0513797e-06,1.0531568e-05,5.8184847e-05,0.0006568461,5.5353274e-05,0.0006256685,0.00011548242,1.846061e-05,0.00018697465,0.00019033048,9.641265e-05,0.0003179983,0.00012636621,2.5141978e-06,2.1963297e-05,2.3454431e-05,5.1352555e-07,2.3058768e-05,0.00020235124,0.00015227919,7.256995e-06,7.018735e-05,2.8392782e-05,2.7180235e-05,0.010810923,0.9881679,7.5324306e-07,1.2049125e-06,8.988471e-06,0.00015137337,8.924035e-06,0.0001355623,1.9712377e-05,2.3701946e-06,3.3991822e-05,3.518679e-05,1.8228397e-05,6.408103e-05,2.3100522e-05,2.3571732e-07,2.7894018e-06,3.4873278e-06
BRCA,0.0004869729,0.0011366962,0.111835405,0.013080208,0.00072861125,0.0050584376,0.0004959062,0.0018011687,0.013011296,0.037165776,0.021654945,0.000115985444,0.0021585412,0.0026035572,0.0017457805,0.019725634,0.009804401,0.24683245,0.08181204,0.043546546,0.0013042542,0.0015301579,0.011590649,0.06183634,0.30857083,0.00036740786,0.00019400133,0.000440214,0.08890232,0.008270415,0.0002600832,0.0031831528,0.00021054066,0.00079414,0.007212122,0.025364853,0.016708339,4.0193696e-05,0.0010891875,0.0011786812,0.00086869026,0.012175048,0.0055192416,0.2579912,0.07856251,0.035952248,0.0005176332,0.00062305864,0.0075173215,0.056460287,0.3898288,0.00013574923
UCEC,0.00013187627,0.0025282726,0.077410094,0.0067009036,0.026446791,0.00022836414,0.008888561,0.0029996112,0.025208851,0.047781643,2.6699914e-05,0.0008527742,0.006960458,0.002418043,0.00032910396,0.0023874755,0.0016893678,0.0001316804,0.0009057565,0.00791224,0.0021176,0.00383087,0.00078604964,0.00021827396,0.00023363286,0.77087504,3.0158399e-05,0.0008911495,0.0418608,0.0024195672,0.011840022,6.138084e-05,0.0038753855,0.0010348898,0.010105253,0.0202795,4.4274943e-06,0.00024074671,0.0025346535,0.0007685252,6.946073e-05,0.0007520591,0.0005440697,2.7966218e-05,0.00026151232,0.0030529266,0.00066776836,0.0012938208,0.00022054164,4.6774476e-05,5.7891008e-05,0.8970587
LGG,7.811423e-05,0.0057222745,0.049199287,0.013526477,0.0063294503,0.00066213496,0.39059624,0.012044378,0.004242316,0.023476716,0.005779266,0.36519647,0.005833962,0.004787473,0.0010187128,0.008239222,0.015715748,0.0036325553,0.015664298,0.016427005,0.0010599484,0.005641155,0.0022312435,0.0113545535,0.0034698015,0.028071174,1.8842753e-05,0.0022848188,0.03221432,0.007087512,0.0027594627,0.00022686397,0.41609016,0.0054658344,0.0016142636,0.01229009,0.0027200761,0.45551053,0.0024789495,0.0019220837,0.0003373584,0.0038015181,0.008440542,0.0014857734,0.0077640875,0.008804268,0.00033375414,0.0022788441,0.000893468,0.005536982,0.0013981116,0.016241504
KIRC,2.731785e-06,2.2268844e-06,0.00017942765,3.2107913e-05,7.631372e-06,6.4396736e-05,6.135997e-05,7.1329046e-06,0.25423834,0.7073505,0.0046449876,1.6669523e-05,3.8704525e-06,2.471512e-06,7.249384e-07,1.23637765e-05,6.2497706e-06,0.029144622,0.00096314127,3.2074244e-05,7.2899247e-06,7.088995e-07,4.5049997e-05,0.0029430122,0.00021687157,1.404564e-05,4.1928686e-07,3.2706265e-07,5.090873e-05,7.2246503e-06,1.1708097e-06,1.6191225e-05,1.5133779e-05,1.2578456e-06,0.19220753,0.79108256,0.0020027244,3.4082566e-06,6.240383e-07,3.7086724e-07,7.7360156e-08,2.3932262e-06,1.0754749e-06,0.013041451,0.00029002508,7.1400377e-06,1.1148604e-06,7.796348e-08,1.0646765e-05,0.0011899332,6.3883155e-05,2.341835e-06
KIPAN,0.001965229,0.012534512,0.03235171,0.065581284,0.013074504,0.020800449,0.028779963,0.024698032,0.18060923,0.058253244,0.00011482183,0.018927163,0.0934952,0.03592394,0.006297898,0.025659557,0.015580854,0.00026967438,0.044357624,0.026558254,0.025576137,0.06416199,0.17129597,0.0077724396,0.015968515,0.009391817,0.0010987927,0.008462481,0.023293229,0.06620292,0.009021272,0.019543175,0.021842632,0.020186419,0.21671368,0.053116612,4.049372e-05,0.0145377,0.10480904,0.031295452,0.0037687558,0.019792646,0.010547866,0.00010792601,0.03835562,0.022439646,0.020507026,0.059863854,0.21205358,0.0044660857,0.011356437,0.006576727
KIPAN,0.003571494,0.004970652,0.064990155,0.023396619,0.01055121,0.0028831272,0.007914345,0.010488341,0.29884785,0.13050242,3.315129e-06,0.0005097703,0.09690667,0.1304236,0.007352999,0.024067385,0.0056959745,0.000114675626,0.018915517,0.029870301,0.011213375,0.051580276,0.062125683,0.00022985868,0.00011992789,0.0027544524,0.0022562516,0.0031731718,0.053440683,0.018821869,0.0066186097,0.001835233,0.0050150617,0.006336196,0.36393946,0.13539961,8.190431e-07,0.0002111612,0.09447993,0.13675305,0.004653433,0.017898431,0.0035125837,4.13612e-05,0.014011015,0.025078539,0.0072473683,0.043345228,0.054143857,8.9940746e-05,4.357936e-05,0.0016535426
BLCA,0.0007424057,0.060385726,0.05993964,0.27360892,0.0041707996,0.009948451,0.0028621478,0.033842377,0.0030768241,0.00048696174,2.371024e-06,3.6137524e-05,0.20229042,0.1345947,0.026792431,0.008928989,0.019714864,1.6014046e-06,0.0043651494,0.101165555,0.006168392,0.024669198,0.018621514,4.638764e-06,0.0003914214,0.0031883637,0.00037757008,0.05901705,0.046590015,0.3008622,0.0024920185,0.007944968,0.0014191457,0.02621277,0.0016741394,0.00021355946,5.710971e-07,1.1549253e-05,0.22512366,0.14320186,0.021815713,0.0058598556,0.01553916,3.9506295e-07,0.002529873,0.101005755,0.00418382,0.01608915,0.015883565,1.2060448e-06,0.0001794378,0.0017709978
SKCM,5.5902063e-07,0.0062127193,0.0006696628,0.0007368024,0.011793082,1.1423439e-05,0.00014946015,0.012541231,0.00021691629,1.1606428e-06,2.1479266e-10,5.722678e-07,0.0016730189,0.056383934,0.024454148,3.5000772e-05,3.6969839e-06,1.6568458e-11,4.1466438e-07,1.3002135e-05,0.8796866,0.0053157234,4.903948e-07,4.5649462e-10,1.03136236e-10,0.000100389945,8.996351e-08,0.0027437063,0.00017340963,0.00023298571,0.0054681622,2.5736244e-06,3.5585876e-05,0.0054604756,5.695182e-05,1.5493802e-07,1.1860039e-11,7.353989e-08,0.0006217113,0.03188989,0.012728598,7.287038e-06,6.10525e-07,6.635754e-13,5.0786987e-08,2.469233e-06,0.9386613,0.0018895408,6.332066e-08,2.4848295e-11,5.112345e-12,2.437585e-05
CESC,2.6716823e-05,0.1159279,0.063840225,0.15209748,0.014804626,0.010104713,0.0040929345,0.093755834,0.0013717792,0.0007818803,6.3353414e-06,7.965097e-06,0.0106555,0.17246433,0.19181669,0.0013724954,0.001368347,1.0414983e-06,0.00027597294,0.005943707,0.0029443295,0.14630525,0.00015588732,8.464878e-06,1.7589293e-05,0.00985201,9.465908e-06,0.12396108,0.0451224,0.15094881,0.012124939,0.00817309,0.0024170775,0.0850761,0.00065676385,0.00035403256,1.6206093e-06,2.2574254e-06,0.007317049,0.18848346,0.21742935,0.0006917789,0.00072581857,2.3421264e-07,0.00011005476,0.003680777,0.0018220238,0.14448245,6.215029e-05,2.3121756e-06,5.222608e-06,0.0063396352
LIHC,4.2771015e-05,0.004935906,0.4150969,0.0063304817,0.031507615,0.0009352517,0.0037156148,0.046266187,0.014428999,0.006093226,7.3985893e-07,0.0029583436,0.08832644,0.097573735,0.023144104,0.015825272,0.0030447715,7.974643e-06,0.021562658,0.007367682,0.015450336,0.12340654,0.001213142,0.00025911717,9.131802e-06,0.07049706,1.3441058e-05,0.0028901442,0.53764254,0.0036092934,0.022154434,0.0004830056,0.0017776691,0.035828542,0.008365227,0.003181039,1.3451778e-07,0.0014047367,0.08188601,0.08325268,0.016648643,0.009839946,0.0015568485,1.9180568e-06,0.014063251,0.0043238904,0.010364396,0.10255665,0.0005781942,8.9428846e-05,2.2496863e-06,0.05748574
PAAD,0.0009991832,0.001284723,0.13274151,0.0034846892,0.029951427,0.0047795055,0.023469787,0.020320866,0.0056366883,0.020004483,0.005764464,0.034040555,0.0127643645,0.024506314,0.012212698,0.39413017,0.1003033,0.016651379,0.036084138,0.048238073,0.0039125155,0.008699561,0.0008998857,0.039620955,0.010887716,0.008611051,0.00045459092,0.0005425347,0.10759054,0.0017781268,0.018792901,0.0026521278,0.015337741,0.012740008,0.0024801532,0.012710609,0.0030995766,0.026493868,0.006872322,0.015617402,0.0081785405,0.5587936,0.08681355,0.010892513,0.026045503,0.03467682,0.002199532,0.004398376,0.00033650527,0.029824063,0.0062147835,0.0044637052
BRCA,0.00019906438,0.00017197906,0.04703222,0.0061503183,0.00035264896,0.0011441667,0.0043033697,0.0011881524,0.0017296604,0.00092641,0.12330451,0.008172096,0.0005127362,0.00014526224,0.00011367744,0.016420828,0.0045810738,0.008958494,0.14174257,0.04385507,0.00011143596,0.00028430932,0.0010036337,0.025087895,0.5611968,0.0013116118,5.9580638e-05,5.698545e-05,0.032889463,0.0030936394,0.00011770512,0.00045317592,0.0020526897,0.00046044454,0.0007401697,0.00036102504,0.10247939,0.0043914584,0.00017918028,4.3728607e-05,3.454464e-05,0.009425583,0.0022623902,0.006063227,0.14719217,0.031136168,3.421327e-05,9.4403455e-05,0.00048126068,0.016885359,0.63843703,0.0005750619
BRCA,0.00079411105,0.0064969542,0.06860153,0.024082268,0.0033973716,0.005763331,0.016948024,0.0072973813,0.24128936,0.36687788,0.007287715,0.009670217,0.011414268,0.018172821,0.0004481639,0.01677028,0.010567208,0.026799569,0.05768289,0.057514604,0.013920636,0.0029591897,0.010464326,0.0041576317,0.003823896,0.0067983656,0.00039161753,0.0042623123,0.059765268,0.01864187,0.0016853955,0.003668167,0.012418133,0.0043361033,0.24626909,0.43962657,0.004940426,0.0065788096,0.008689695,0.013391448,0.00020864716,0.012528517,0.00749799,0.022164201,0.051279817,0.052909795,0.01079149,0.0014882991,0.0077061504,0.002338221,0.0021044242,0.0043175737
GBMLGG,0.0009535985,0.00070716353,0.008094638,0.0057650935,0.003365176,0.0015098731,0.7479256,0.0014906866,0.0037642745,0.006796194,0.02788377,0.06339096,0.00092111534,0.0019737084,0.00036025324,0.0017351646,0.00904869,0.022647822,0.021628322,0.005718458,0.0071027107,0.00034158304,0.0019026046,0.052196704,0.0012946936,0.0014811413,0.00023829663,0.00016117377,0.0024462494,0.0018123001,0.001013379,0.00043673013,0.893504,0.00036751138,0.0009895067,0.002155924,0.0126002375,0.034413822,0.00021080546,0.00050375116,7.381381e-05,0.00045102142,0.0030935125,0.009462506,0.0076719467,0.0017205441,0.0024250352,6.754282e-05,0.00054378697,0.022946918,0.0003219179,0.0003677284
SKCM,0.0005956371,0.0019220911,0.00043344242,0.0017183687,0.00046839035,0.00023985012,0.007998467,0.0037040375,0.008814786,0.0010646583,6.885459e-11,0.00043008436,0.0010607457,0.02756152,0.0012092192,0.00031671458,0.0013483927,2.0860633e-09,0.0001750227,0.002410495,0.93612236,0.0013359407,0.0009633234,1.0568859e-05,1.5585125e-05,8.027911e-05,0.00016056777,0.00063376373,9.167496e-05,0.0005298133,0.000107323314,5.7932597e-05,0.0028264835,0.0012699686,0.00301712,0.00026909742,2.2147867e-12,0.00010407471,0.00029834302,0.012592867,0.0003214798,7.1770846e-05,0.0003836606,1.03608844e-10,3.470429e-05,0.0007104399,0.9758744,0.00034657013,0.00027898385,2.0456766e-06,2.3865823e-06,1.4445257e-05
LUSC,9.678824e-08,0.00021311645,2.696008e-05,9.92752e-05,0.00042815687,3.6948488e-05,1.1777728e-05,0.009332475,8.843095e-05,2.3263296e-06,1.2505109e-11,4.5023404e-07,0.0057011694,0.018887764,0.9511946,0.00064249773,0.0011068063,4.4770333e-12,3.10196e-06,2.5586247e-05,0.00033884495,0.011654626,3.1061933e-05,2.7559279e-12,1.6566144e-05,0.00015737399,8.861957e-09,5.133586e-05,3.898544e-06,2.1037959e-05,0.00010699088,7.612108e-06,1.5833699e-06,0.0033968138,1.6177843e-05,2.6896822e-07,3.706232e-13,4.2135543e-08,0.0019335587,0.0076038917,0.98243994,0.00016447008,0.0003279477,1.172514e-13,3.6333626e-07,4.3491527e-06,0.00010606375,0.0037687828,5.5216046e-06,6.3950886e-14,2.751344e-06,3.6602327e-05
KIPAN,9.761597e-06,9.666493e-05,0.003367794,0.00039037128,0.00050501555,0.0002327789,0.00050243177,0.00049218244,0.9384278,0.049058147,8.20154e-06,0.00024555952,0.0004722132,0.0010869987,7.747205e-05,0.001525876,0.00021680075,6.12693e-06,0.0010901239,0.00083864457,0.0005790349,0.00045806667,0.0001408223,1.5285947e-05,1.1628653e-05,0.00014418559,1.4421106e-06,2.1043075e-05,0.0010305294,9.935434e-05,0.00012882901,5.577176e-05,0.00011577181,0.00011886056,0.9762336,0.020347217,1.0580542e-06,5.0958035e-05,0.000115963856,0.00031086587,1.4901766e-05,0.00043279334,4.6594076e-05,7.9927383e-07,0.00031153602,0.00022076027,0.0001605001,0.00011416796,2.8958053e-05,2.203873e-06,1.6169042e-06,3.3898268e-05
STES,3.725501e-05,0.0040332857,0.00770232,0.0029535436,0.006616723,0.004505124,0.00093350536,0.37199998,0.0018439023,0.0018304742,9.862877e-07,8.5436266e-05,0.09461917,0.018303508,0.06147597,0.020937195,0.017945189,2.405632e-06,0.00034409759,0.004794864,0.00019564579,0.3697273,0.005500794,2.0904156e-06,0.00078639464,0.0028228196,1.1687398e-05,0.0023025433,0.0041576796,0.0016873792,0.0033671956,0.002969384,0.00042511628,0.4037993,0.0008455265,0.00089547946,1.9307006e-07,2.9919966e-05,0.08255576,0.012441777,0.053920068,0.0164103,0.013539111,4.9289565e-07,0.0001387383,0.002695054,7.109133e-05,0.3927011,0.003286846,4.0933006e-07,0.00037641832,0.001371379
STES,0.0019519257,0.002895665,0.007698775,0.02520786,0.03886139,0.02721555,0.029394124,0.028441768,0.0042057643,0.0019745156,1.3390413e-06,0.0008767534,0.057260767,0.06819593,0.21924002,0.020677118,0.064851016,6.9579437e-07,0.00012024725,0.014696028,0.023748353,0.34504712,0.0006130701,3.8925023e-06,9.198372e-07,0.016819397,0.0011305147,0.0015761934,0.0040341085,0.017929183,0.029998725,0.024022536,0.02176312,0.022262609,0.0021140794,0.00092844147,2.7259304e-07,0.00042881432,0.05869953,0.061954007,0.2522108,0.016298875,0.056285348,1.2907341e-07,4.0152394e-05,0.009388241,0.017747285,0.38851482,0.000269541,8.916246e-07,1.7923026e-07,0.012401624
GBMLGG,0.00059254427,0.0018531079,0.015350846,0.0047943685,0.008124498,0.0009750305,0.62020284,0.015857155,0.014557448,0.0051667322,0.00010797958,0.13656133,0.024292812,0.01298672,0.005209952,0.004840948,0.02593889,0.0010902288,0.00864662,0.014498666,0.03594133,0.021550855,0.0014993384,0.0019163971,0.0005372694,0.016906098,0.00018411047,0.0006245787,0.0060161115,0.0018043404,0.0030632464,0.00031757995,0.75546545,0.006926335,0.005815091,0.0018319098,2.3083277e-05,0.13497989,0.012681677,0.005882384,0.001967677,0.0017749146,0.012946843,0.00033963486,0.0032889782,0.0063257115,0.017926183,0.010456823,0.0004702977,0.0006104741,0.00014113843,0.008135534
LAML,0.0029251997,0.0041215755,0.023851726,0.0004404848,0.0040049274,0.0007275006,0.08804056,0.0013642764,0.013181412,0.0028858206,0.6999483,0.10773649,0.00076230546,0.0013983103,3.3865377e-05,0.001352833,0.0016455341,0.014782766,0.006911127,0.0031036993,0.00909386,0.0009684579,0.00013992003,0.0022760504,0.0030452858,0.0052576833,0.000891314,0.0013389341,0.008464228,8.378156e-05,0.00134829,0.00019994477,0.056696918,0.00036954138,0.0046971748,0.0007981877,0.8269132,0.081164606,0.00016687682,0.00033055953,4.7140184e-06,0.00033000298,0.0004030647,0.0054285354,0.0021926144,0.00085353095,0.0036630281,0.00023964146,2.597856e-05,0.0006376364,0.00086077675,0.0018969164
