row_index,matched_profile,profile_support,profile_purity,h0_prediction,retrieval_prediction,blend_prediction,true_class,h0_correct,retrieval_recovers_h0_error,retrieval_breaks_h0_correct
3590,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3591,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3592,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3593,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3594,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
3595,False,0,0.0,BRCA,BRCA,BRCA,THCA,False,False,False
3596,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3597,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
3598,False,0,0.0,BRCA,BRCA,BRCA,LAML,False,False,False
3599,False,0,0.0,CESC,BRCA,CESC,BRCA,False,False,False
3600,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3601,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
3602,False,0,0.0,SARC,BRCA,SARC,KIRC,False,False,False
3603,False,0,0.0,PRAD,BRCA,PRAD,PCPG,False,False,False
3604,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3605,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3606,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3607,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
3608,False,0,0.0,CESC,BRCA,CESC,TGCT,False,False,False
3609,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3610,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
3611,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
3612,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
3613,False,0,0.0,KIPAN,BRCA,KIPAN,GBMLGG,False,False,False
3614,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3615,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3616,False,0,0.0,BRCA,BRCA,BRCA,LIHC,False,False,False
3617,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3618,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3619,False,0,0.0,BRCA,BRCA,BRCA,LAML,False,False,False
3620,False,0,0.0,OV,BRCA,OV,HNSC,False,False,False
3621,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
3622,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
3623,False,0,0.0,HNSC,BRCA,HNSC,LIHC,False,False,False
3624,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3625,False,0,0.0,STES,BRCA,STES,UCEC,False,False,False
3626,False,0,0.0,BRCA,BRCA,BRCA,LUAD,False,False,False
3627,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3628,False,0,0.0,KIPAN,BRCA,KIPAN,TGCT,False,False,False
3629,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
3630,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3631,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3632,False,0,0.0,KIRC,BRCA,KIRC,SARC,False,False,False
3633,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3634,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3635,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3636,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3637,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
3638,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3639,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
3640,False,0,0.0,LAML,BRCA,LAML,GBMLGG,False,False,False
3641,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
3642,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
3643,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
3644,False,0,0.0,PRAD,BRCA,PRAD,PAAD,False,False,False
3645,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
3646,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3647,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
3648,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3649,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
3650,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3651,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3652,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3653,False,0,0.0,LIHC,BRCA,LIHC,BLCA,False,False,False
3654,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3655,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3656,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3657,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
3658,False,0,0.0,THCA,BRCA,THCA,GBMLGG,False,False,False
3659,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3660,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
3661,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
3662,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3663,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
3664,False,0,0.0,LIHC,BRCA,LIHC,HNSC,False,False,False
3665,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3666,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
3667,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3668,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
3669,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3670,False,0,0.0,COAD,BRCA,COAD,SKCM,False,False,False
3671,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3672,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3673,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3674,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3675,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
3676,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3677,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3678,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
3679,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
3680,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3681,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
3682,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3683,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3684,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
3685,False,0,0.0,BLCA,BRCA,BLCA,HNSC,False,False,False
3686,False,0,0.0,PAAD,BRCA,PAAD,HNSC,False,False,False
3687,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3688,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3689,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
3690,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3691,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3692,False,0,0.0,LUSC,BRCA,LUSC,STES,False,False,False
3693,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3694,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3695,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3696,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
3697,False,0,0.0,PCPG,BRCA,PCPG,BRCA,False,False,False
3698,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3699,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3700,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3701,False,0,0.0,UCEC,BRCA,UCEC,GBMLGG,False,False,False
3702,False,0,0.0,LUAD,BRCA,LUAD,LIHC,False,False,False
3703,False,0,0.0,GBMLGG,BRCA,GBMLGG,OV,False,False,False
3704,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
3705,True,15,0.9333333333333333,THCA,THCA,THCA,THCA,True,False,False
3706,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
3707,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
3708,False,0,0.0,OV,BRCA,OV,COAD,False,False,False
3709,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3710,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3711,False,0,0.0,STES,BRCA,STES,THYM,False,False,False
3712,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
3713,False,0,0.0,PCPG,BRCA,PCPG,OV,False,False,False
3714,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3715,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
3716,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
3717,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
3718,False,0,0.0,LUAD,BRCA,LUAD,STES,False,False,False
3719,False,0,0.0,DLBC,BRCA,DLBC,DLBC,True,False,False
3720,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3721,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3722,False,0,0.0,LUSC,BRCA,LUSC,OV,False,False,False
3723,False,0,0.0,BRCA,BRCA,BRCA,KIRC,False,False,False
3724,False,0,0.0,BRCA,BRCA,BRCA,THCA,False,False,False
3725,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3726,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
3727,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
3728,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3729,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3730,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3731,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3732,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
3733,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3734,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
3735,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3736,False,0,0.0,CESC,BRCA,CESC,BRCA,False,False,False
3737,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3738,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3739,False,0,0.0,LAML,BRCA,LAML,THYM,False,False,False
3740,False,0,0.0,OV,BRCA,OV,STES,False,False,False
3741,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
3742,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3743,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
3744,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3745,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
3746,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3747,False,0,0.0,GBMLGG,BRCA,GBMLGG,KIRC,False,False,False
3748,False,0,0.0,UCEC,BRCA,UCEC,LIHC,False,False,False
3749,False,0,0.0,KIRC,BRCA,KIRC,SARC,False,False,False
3750,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3751,True,2,1.0,KIRC,KIRC,KIRC,KIPAN,False,False,False
3752,False,0,0.0,SARC,BRCA,SARC,PCPG,False,False,False
3753,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3754,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3755,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
3756,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3757,False,0,0.0,LIHC,BRCA,LIHC,STES,False,False,False
3758,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
3759,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
3760,False,0,0.0,PRAD,BRCA,PRAD,CESC,False,False,False
3761,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3762,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
3763,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
3764,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
3765,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3766,False,0,0.0,GBMLGG,BRCA,GBMLGG,BRCA,False,False,False
3767,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
3768,False,0,0.0,SARC,BRCA,SARC,PRAD,False,False,False
3769,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
3770,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
3771,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
3772,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3773,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
3774,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
3775,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3776,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
3777,False,0,0.0,LIHC,BRCA,LIHC,BRCA,False,False,False
3778,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3779,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3780,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3781,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3782,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
3783,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3784,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3785,False,0,0.0,CESC,BRCA,CESC,LUAD,False,False,False
3786,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3787,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
3788,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3789,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
3790,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3791,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3792,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3793,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3794,False,0,0.0,OV,BRCA,OV,GBMLGG,False,False,False
3795,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
3796,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
3797,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3798,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
3799,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
3800,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3801,False,0,0.0,LUAD,BRCA,LUAD,HNSC,False,False,False
3802,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
3803,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3804,False,0,0.0,STES,BRCA,STES,CESC,False,False,False
3805,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3806,False,0,0.0,OV,BRCA,OV,PAAD,False,False,False
3807,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
3808,False,0,0.0,OV,BRCA,OV,PAAD,False,False,False
3809,True,1,1.0,GBMLGG,GBMLGG,GBMLGG,LGG,False,False,False
3810,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
3811,False,0,0.0,GBMLGG,BRCA,GBMLGG,HNSC,False,False,False
3812,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
3813,False,0,0.0,THCA,BRCA,THCA,SKCM,False,False,False
3814,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
3815,False,0,0.0,THYM,BRCA,THYM,PRAD,False,False,False
3816,False,0,0.0,OV,BRCA,OV,LAML,False,False,False
3817,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
3818,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3819,False,0,0.0,KIPAN,BRCA,KIPAN,GBMLGG,False,False,False
3820,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3821,False,0,0.0,PRAD,BRCA,PRAD,KIPAN,False,False,False
3822,False,0,0.0,KIRC,BRCA,KIRC,SKCM,False,False,False
3823,False,0,0.0,BRCA,BRCA,BRCA,LAML,False,False,False
3824,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3825,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3826,False,0,0.0,THCA,BRCA,THCA,HNSC,False,False,False
3827,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3828,False,0,0.0,STES,BRCA,STES,UCEC,False,False,False
3829,False,0,0.0,OV,BRCA,OV,HNSC,False,False,False
3830,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3831,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3832,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3833,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3834,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
3835,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3836,False,0,0.0,THYM,BRCA,THYM,BRCA,False,False,False
3837,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
3838,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
3839,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
3840,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
3841,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3842,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
3843,False,0,0.0,STES,BRCA,STES,KIRC,False,False,False
3844,False,0,0.0,STES,BRCA,STES,STES,True,False,False
3845,False,0,0.0,BRCA,BRCA,BRCA,GBMLGG,False,False,False
3846,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
3847,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3848,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3849,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3850,False,0,0.0,LAML,BRCA,LAML,THCA,False,False,False
3851,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
3852,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3853,False,0,0.0,BRCA,BRCA,BRCA,STES,False,False,False
3854,False,0,0.0,LUAD,BRCA,LUAD,CESC,False,False,False
3855,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
3856,False,0,0.0,OV,BRCA,OV,PRAD,False,False,False
3857,False,0,0.0,LIHC,BRCA,LIHC,OV,False,False,False
3858,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3859,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3860,False,0,0.0,OV,BRCA,OV,LIHC,False,False,False
3861,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
3862,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3863,False,0,0.0,LGG,BRCA,LGG,LGG,True,False,False
3864,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3865,False,0,0.0,BLCA,BRCA,BLCA,CESC,False,False,False
3866,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
3867,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
3868,False,0,0.0,PRAD,BRCA,PRAD,THYM,False,False,False
3869,False,0,0.0,SARC,BRCA,SARC,THYM,False,False,False
3870,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
3871,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
3872,False,0,0.0,PRAD,BRCA,PRAD,THCA,False,False,False
3873,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3874,False,0,0.0,LIHC,BRCA,LIHC,BRCA,False,False,False
3875,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3876,False,0,0.0,STES,BRCA,STES,GBMLGG,False,False,False
3877,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3878,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
3879,False,0,0.0,UCEC,BRCA,UCEC,GBMLGG,False,False,False
3880,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
3881,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3882,False,0,0.0,HNSC,BRCA,HNSC,KIPAN,False,False,False
3883,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
3884,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
3885,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3886,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
3887,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3888,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3889,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3890,False,0,0.0,HNSC,BRCA,HNSC,DLBC,False,False,False
3891,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
3892,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
3893,False,0,0.0,LGG,BRCA,LGG,LAML,False,False,False
3894,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
3895,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
3896,False,0,0.0,SARC,BRCA,SARC,PCPG,False,False,False
3897,False,0,0.0,PRAD,BRCA,PRAD,TGCT,False,False,False
3898,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3899,False,0,0.0,THCA,BRCA,THCA,PRAD,False,False,False
3900,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
3901,True,1,1.0,KIPAN,KIRC,KIRC,KIPAN,True,False,True
3902,False,0,0.0,BRCA,BRCA,BRCA,LUAD,False,False,False
3903,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
3904,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
3905,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
3906,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
3907,False,0,0.0,LIHC,BRCA,LIHC,KIPAN,False,False,False
3908,False,0,0.0,KIPAN,BRCA,KIPAN,LUSC,False,False,False
3909,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3910,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3911,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3912,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
3913,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3914,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3915,False,0,0.0,UCEC,BRCA,UCEC,CESC,False,False,False
3916,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
3917,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
3918,False,0,0.0,GBMLGG,BRCA,GBMLGG,LUAD,False,False,False
3919,False,0,0.0,CESC,BRCA,CESC,HNSC,False,False,False
3920,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
3921,True,1,1.0,SARC,KIRC,KIRC,KIPAN,False,False,False
3922,False,0,0.0,SARC,BRCA,SARC,LIHC,False,False,False
3923,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
3924,False,0,0.0,PAAD,BRCA,PAAD,OV,False,False,False
3925,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
3926,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
3927,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
3928,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
3929,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3930,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
3931,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
3932,False,0,0.0,OV,BRCA,OV,KIPAN,False,False,False
3933,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
3934,False,0,0.0,SARC,BRCA,SARC,GBMLGG,False,False,False
3935,False,0,0.0,THYM,BRCA,THYM,PRAD,False,False,False
3936,False,0,0.0,TGCT,BRCA,TGCT,PCPG,False,False,False
3937,True,15,0.9333333333333333,THCA,THCA,THCA,THCA,True,False,False
3938,False,0,0.0,HNSC,BRCA,HNSC,SKCM,False,False,False
3939,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
3940,False,0,0.0,OV,BRCA,OV,OV,True,False,False
3941,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
3942,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3943,False,0,0.0,OV,BRCA,OV,PRAD,False,False,False
3944,False,0,0.0,UCEC,BRCA,UCEC,COAD,False,False,False
3945,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
3946,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
3947,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
3948,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
3949,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
3950,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3951,True,1,1.0,KIRC,KIRC,KIRC,KIPAN,False,False,False
3952,False,0,0.0,UCEC,BRCA,UCEC,CESC,False,False,False
3953,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
3954,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
3955,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3956,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
3957,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
3958,True,1,1.0,GBMLGG,LGG,LGG,GBMLGG,True,False,True
3959,False,0,0.0,CESC,BRCA,CESC,UCEC,False,False,False
3960,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
3961,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
3962,False,0,0.0,STES,BRCA,STES,UCEC,False,False,False
3963,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
3964,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
3965,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
3966,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
3967,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
3968,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
3969,True,14,0.9285714285714286,THCA,THCA,THCA,THCA,True,False,False
3970,False,0,0.0,PRAD,BRCA,PRAD,KIPAN,False,False,False
3971,False,0,0.0,THCA,BRCA,THCA,THYM,False,False,False
3972,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
